sample_id,prediction_date,split,RV_target
0,2000-04-20,train,1.421717643737793
1,2000-04-21,train,4.147334575653076
2,2000-04-24,train,2.007105588912964
3,2000-04-25,train,1.8531848192214966
4,2000-04-26,train,1.8247075080871582
5,2000-04-27,train,1.2002063989639282
6,2000-04-28,train,1.3206431865692139
7,2000-05-01,train,0.9291456341743469
8,2000-05-02,train,0.8913030028343201
9,2000-05-08,train,0.8398529291152954
10,2000-05-09,train,0.9757667183876038
11,2000-05-10,train,1.4972851276397705
12,2000-05-11,train,1.9277846813201904
13,2000-05-12,train,1.6802160739898682
14,2000-05-15,train,1.1248971223831177
15,2000-05-16,train,0.944818377494812
16,2000-05-17,train,0.975250780582428
17,2000-05-18,train,1.436882495880127
18,2000-05-19,train,1.4429957866668701
19,2000-05-22,train,1.3770630359649658
20,2000-05-23,train,1.4186877012252808
21,2000-05-24,train,2.011230945587158
22,2000-05-25,train,1.2926796674728394
23,2000-05-26,train,1.3791162967681885
24,2000-05-29,train,0.9895359873771667
25,2000-05-30,train,1.1153417825698853
26,2000-05-31,train,1.6010292768478394
27,2000-06-01,train,1.1315768957138062
28,2000-06-02,train,1.2571089267730713
29,2000-06-05,train,1.5520737171173096
30,2000-06-06,train,0.77531498670578
31,2000-06-07,train,1.011272668838501
32,2000-06-08,train,0.8516942858695984
33,2000-06-09,train,1.3301523923873901
34,2000-06-12,train,0.921952486038208
35,2000-06-13,train,1.0050106048583984
36,2000-06-14,train,1.124854564666748
37,2000-06-15,train,1.2046971321105957
38,2000-06-16,train,1.0692508220672607
39,2000-06-19,train,0.7965267896652222
40,2000-06-20,train,1.059949278831482
41,2000-06-21,train,0.976300835609436
42,2000-06-22,train,0.8996000289916992
43,2000-06-23,train,1.180641531944275
44,2000-06-26,train,0.8411951661109924
45,2000-06-27,train,0.855628490447998
46,2000-06-28,train,1.0719974040985107
47,2000-06-29,train,0.6709809899330139
48,2000-06-30,train,0.8396943807601929
49,2000-07-03,train,0.6252127885818481
50,2000-07-04,train,0.8445603847503662
51,2000-07-05,train,0.7694060802459717
52,2000-07-06,train,1.0283069610595703
53,2000-07-07,train,0.8273754715919495
54,2000-07-10,train,0.8090762495994568
55,2000-07-11,train,0.7964369058609009
56,2000-07-12,train,1.1249700784683228
57,2000-07-13,train,1.2628082036972046
58,2000-07-14,train,0.863385796546936
59,2000-07-17,train,1.16920804977417
60,2000-07-18,train,1.2470009326934814
61,2000-07-19,train,1.4875967502593994
62,2000-07-21,train,0.8369795083999634
63,2000-07-24,train,1.1060365438461304
64,2000-07-25,train,1.2365299463272095
65,2000-07-26,train,1.152069091796875
66,2000-07-27,train,1.8486721515655518
67,2000-07-28,train,1.414973258972168
68,2000-07-31,train,2.2501697540283203
69,2000-08-01,train,1.3140193223953247
70,2000-08-02,train,0.6348292231559753
71,2000-08-03,train,1.477656364440918
72,2000-08-04,train,1.5118123292922974
73,2000-08-07,train,0.9551370739936829
74,2000-08-08,train,1.5011004209518433
75,2000-08-09,train,1.2731120586395264
76,2000-08-10,train,0.7818127870559692
77,2000-08-11,train,1.1847994327545166
78,2000-08-14,train,0.8684579133987427
79,2000-08-15,train,0.803415834903717
80,2000-08-16,train,0.7430924773216248
81,2000-08-17,train,0.937252938747406
82,2000-08-18,train,0.9328844547271729
83,2000-08-21,train,0.946732759475708
84,2000-08-22,train,1.2879737615585327
85,2000-08-23,train,1.0446566343307495
86,2000-08-24,train,1.2542929649353027
87,2000-08-25,train,1.2331147193908691
88,2000-08-28,train,1.0049054622650146
89,2000-08-29,train,1.0210134983062744
90,2000-08-30,train,0.9982965588569641
91,2000-08-31,train,1.0024306774139404
92,2000-09-01,train,1.0949516296386719
93,2000-09-04,train,0.9292694330215454
94,2000-09-05,train,1.1772574186325073
95,2000-09-06,train,0.97689288854599
96,2000-09-07,train,0.8448942303657532
97,2000-09-08,train,1.3155003786087036
98,2000-09-12,train,1.1139203310012817
99,2000-09-13,train,1.170896053314209
100,2000-09-14,train,1.031631588935852
101,2000-09-18,train,0.7174454927444458
102,2000-09-19,train,1.3241856098175049
103,2000-09-20,train,0.9911893010139465
104,2000-09-21,train,1.125316858291626
105,2000-09-22,train,1.478933572769165
106,2000-09-25,train,1.461523175239563
